action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
remove_discount,0.39,7511,154,117,1166,6074,3425085.6024,328605.0806400001,22537641.68,0.0,6226028.368000001,26291332.36304,28763670.048000004,2472337.684960004,271,0.03608041539076022,0.5682656826568265,0.11666666666666667
remove_discount,0.392799,7511,154,117,1166,6074,3425085.6024,328605.0806400001,22537641.68,0.0,6226028.368000001,26291332.36304,28763670.048000004,2472337.684960004,271,0.03608041539076022,0.5682656826568265,0.11666666666666667
remove_discount,0.4,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.41,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.42,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.43,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.44,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.45,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.46,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.47,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.48,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
