action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
manual_pack_check,0.51,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.52,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.53,7511,152,117,1168,6074,4658757.32,4680.0,22560100.288000003,0.0,6203569.760000001,27223537.608000003,28763670.048000004,1540132.4400000013,269,0.035814139262415126,0.5650557620817844,0.11515151515151516
manual_pack_check,0.54,7511,152,117,1168,6074,4658757.32,4680.0,22560100.288000003,0.0,6203569.760000001,27223537.608000003,28763670.048000004,1540132.4400000013,269,0.035814139262415126,0.5650557620817844,0.11515151515151516
manual_pack_check,0.54023,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.55,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.56,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.57,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.58,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.59,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.6,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.61,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.62,7511,64,30,1256,6161,2552633.6920000003,1200.0,25363571.792000003,0.0,3400098.256,27917405.484000005,28763670.048000004,846264.5639999993,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
manual_pack_check,0.63,7511,64,29,1256,6162,2552633.6920000003,1160.0,25363571.792000003,0.0,3400098.256,27917365.484000005,28763670.048000004,846304.5639999993,93,0.012381839968046865,0.6881720430107527,0.048484848484848485
